"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta108",11831,1717,758184,256230,11439,599349,1901,2837107476,3,2.49613
"ta109",11619,1701,742023,245981,11274,227438,728,1759806491,3,2.49721
"ta110",11805,1946,701698,247590,11352,147107,506,3255916680,3,2.49582
"ta111",26632,27816,536013,173639,26190,478562,5352,3571940035,3,2.48145
"ta112",27263,27096,522683,172000,26708,316897,3678,4049710403,3,2.524
"ta113",26859,25894,577762,192581,26505,122703,1375,3073321942,3,2.49531
"ta114",26992,29032,526978,191635,26551,439010,4998,1801941281,3,2.50377
"ta115",26741,27593,522813,171447,26405,498751,5758,2440457809,3,2.49069
"ta116",27056,28107,529919,173507,26548,134902,1463,671183530,3,2.51715
"ta117",26731,27327,542714,188576,26461,455384,5044,4066998612,3,2.48488
"ta118",26968,29761,497161,160451,26653,444979,5388,2591636407,3,2.51214
"ta119",26555,27457,569674,184090,26094,436892,4478,3676257713,3,2.4806
"ta120",26818,28079,579021,204815,26536,484043,4936,3369028704,3,2.49758
"ta001",1290,3,229981,174971,1278,13686,0,2231920587,3,2.5765
"ta002",1366,1,218454,159331,1358,2831,0,2031684706,3,2.598
"ta003",1098,1,224992,94992,1073,48271,2,4217778232,3,2.3025
"ta004",1311,1,220165,101715,1293,430,0,585013013,3,2.818
"ta005",1261,1,223407,147883,1235,1391,0,3276662669,3,2.484
"ta006",1228,1,219652,90251,1193,4918,0,39085152,3,2.5275
"ta007",1273,1,201202,138026,1236,60381,4,195551351,3,2.474
"ta008",1211,1,221692,107660,1199,2026,0,3360702914,3,2.6155
"ta009",1273,1,229027,93878,1210,316,0,1736588822,3,2.621
"ta010",1151,1,242292,115410,1103,287,0,2056955672,3,2.3885
"ta011",1622,2,461807,173929,1554,344830,45,1716876315,3,2.58225
"ta012",1721,2,457452,171146,1645,31317,4,3672298875,3,2.7145
"ta013",1558,2,448491,140134,1468,78829,10,2876374079,3,2.469
"ta014",1386,2,460103,192585,1365,244513,31,992776906,3,2.2325
"ta015",1497,2,468093,174514,1395,42112,5,2167954666,3,2.36475
"ta016",1444,2,477282,157361,1369,20380,2,1883300113,3,2.285
"ta017",1506,2,424696,168883,1427,183687,26,2849282152,3,2.34425
