"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta080",6930,2,45724,18025,5845,9210,6,2275286862,3,2.549
"ta081",7840,3,60526,16331,6315,38895,38,3532349066,3,2.46915
"ta082",7591,3,54233,16190,6274,51929,57,453761225,3,2.4962
"ta083",7755,4,56053,17129,6319,35187,38,2382634579,3,2.48018
"ta084",7885,3,54127,15411,6316,29125,31,3275351918,3,2.4637
"ta085",7729,3,58476,18519,6376,52596,54,726905880,3,2.48097
"ta086",8072,3,56724,17408,6449,37227,39,1570518850,3,2.4825
"ta087",8033,3,58657,19714,6324,15746,16,993062956,3,2.50242
"ta088",8138,3,64464,19131,6484,61550,57,1423124720,3,2.54608
"ta089",7907,3,60782,17112,6349,53353,52,2297206972,3,2.4991
"ta090",8099,3,52702,17231,6544,5328,6,2394874533,3,2.5166
"ta091",12193,3,40203,18728,10885,2748,3,1711098011,3,2.5101
"ta092",12796,3,42747,10519,10534,20565,29,1677781504,3,2.48125
"ta093",12556,3,45482,17061,10978,27024,35,4287020577,3,2.52895
"ta094",12198,3,40092,22818,10878,3671,6,4081955086,3,2.50428
"ta095",12110,3,50756,13656,10526,18172,21,292654248,3,2.49777
"ta096",12116,3,50241,14757,10341,24334,28,2785296117,3,2.43407
"ta097",12848,3,41054,17287,10880,28984,42,3075262204,3,2.55098
"ta098",12294,3,45204,15476,10764,26992,36,2332380601,3,2.52832
"ta099",12010,3,51678,14633,10419,34112,40,1434016361,3,2.48188
"ta100",12274,3,44708,14312,10685,19889,27,2280958012,3,2.50645
"ta101",13576,6,50624,12541,11364,14053,32,1112149634,3,2.44782
"ta102",13628,6,61203,16450,11387,60903,119,1241517954,3,2.50224
"ta103",14152,6,50759,13429,11504,13563,32,3253535856,3,2.51273
"ta104",13479,6,51693,13401,11432,15775,36,2863172415,3,2.50214
"ta105",13686,6,49018,12522,11393,32329,80,432416413,3,2.47525
"ta106",13917,6,50703,12384,11342,42910,102,955842939,3,2.50228
"ta107",13836,6,48518,12794,11486,42360,104,2149697313,3,2.51782
"ta108",13855,6,54502,12942,11483,46314,102,4228394850,3,2.49613
"ta109",13409,6,49897,13010,11363,45162,109,30203402,3,2.49721
"ta110",14101,6,55834,15577,11469,50672,109,3004154063,3,2.49582
"ta111",30121,14,35847,8344,26345,30348,255,3686617595,3,2.48145
"ta112",31202,14,38493,8579,26851,24970,194,215029412,3,2.524
"ta113",30447,14,39705,9138,26626,39552,298,1716743668,3,2.49531
"ta114",30355,15,34343,7994,26673,28221,243,3811157501,3,2.50377
