"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"flcmax_50_20_4",8049,40,67254,22608,7618,44369,29,1848375962,3,5.11825
"flcmax_20_15_3",4049,9,20839,6302,3821,10284,1,1581742800,3,5.20783
"flcmax_20_15_6",3876,3,21834,6024,3705,21788,3,1219167637,3,4.96517
"flcmax_20_15_4",3579,3,20873,6549,3433,17664,3,1946943079,3,4.55917
"flcmax_20_15_10",4136,3,20557,5563,3963,17709,3,3969275097,3,5.303
"flcmax_20_15_5",4068,3,21428,7351,3874,12220,2,2809257177,3,5.2505
"flcmax_20_20_1",4627,5,25238,10077,4484,21571,5,1158432416,3,4.962
"flcmax_20_20_3",4617,5,25769,10033,4336,22846,6,4176875411,3,5.0215
"flcmax_20_20_9",4566,5,24357,6451,4393,15032,4,2627267003,3,4.95637
"flcmax_20_20_2",4644,5,23343,8391,4403,17573,5,2140718233,3,5.08413
"flcmax_20_20_10",4457,5,24474,7259,4252,22045,6,1692807725,3,5.02388
"flcmax_30_15_3",4761,7,32121,11864,4481,32075,9,2991005797,3,4.71211
"flcmax_30_15_4",4853,7,32552,10054,4594,32384,9,3883479666,3,4.95722
"flcmax_30_15_9",4841,8,32012,10656,4493,26419,8,1701844874,3,4.863
"flcmax_30_15_8",5049,7,32470,10849,4768,31538,9,2517268671,3,4.98756
"flcmax_30_15_6",4997,7,31265,10266,4690,23685,7,1690477665,3,4.99711
"flcmax_30_20_3",5578,12,37651,12009,5228,24032,10,648628412,3,4.82525
"flcmax_30_20_1",5947,12,37340,10453,5524,15571,6,499999720,3,5.05675
"flcmax_30_20_6",5798,12,40608,12211,5553,22671,9,114922409,3,5.06392
"flcmax_30_20_10",5741,12,37355,12102,5386,26426,11,2068148273,3,4.96533
"flcmax_30_20_2",5455,12,40287,13418,5266,16382,6,2686682244,3,4.9245
"flcmax_40_15_5",6216,14,46914,17994,5910,23756,8,621226437,3,5.13008
"flcmax_40_15_9",5928,14,45539,15398,5617,34082,12,1804042459,3,5.01433
"flcmax_40_15_2",6142,14,44794,13152,5788,33203,12,3806176477,3,5.05292
"flcmax_40_15_10",6037,13,48027,17219,5827,19964,7,3051631184,3,5.02675
"flcmax_40_15_8",6306,14,48206,16797,5990,11903,4,1758389064,3,5.18267
"flcmax_40_20_3",6906,23,52789,16750,6381,38172,20,2678533386,3,4.97725
"flcmax_40_20_9",6904,21,51611,17121,6601,8721,4,2861064614,3,5.06969
"flcmax_40_20_6",7101,24,50002,17013,6653,36235,21,2193667181,3,5.13438
"flcmax_40_20_7",6965,24,50444,18990,6717,13892,8,1777196612,3,5.08444
"flcmax_40_20_5",6788,24,56863,20042,6444,50161,25,1527163356,3,5.06019
"flcmax_50_15_6",7158,25,54103,18896,6730,33486,15,3734764496,3,4.94647
"flcmax_50_15_5",6897,21,52913,17781,6656,12739,6,519107664,3,4.90007
"flcmax_50_15_1",6764,23,54906,21689,6500,52681,24,1868747331,3,4.8294
"flcmax_50_15_8",7096,24,53587,17107,6795,53586,24,452991302,3,5.11907
"flcmax_50_15_2",7298,23,54032,18083,6899,49998,23,3679241129,3,5.18147
"flcmax_50_20_2",8156,42,69867,25507,7557,32291,20,802512045,3,5.1288
"flcmax_50_20_1",7621,38,65987,24122,7207,4597,3,2059470010,3,4.7729
"flcmax_50_20_7",8000,43,61399,22235,7504,40936,29,4021692172,3,4.9788
"flcmax_50_20_8",7789,40,69623,21364,7371,55547,36,2636670083,3,4.9232
"flcmax_50_20_4",8049,40,67089,23006,7641,58388,39,3107390384,3,5.11825
"flcmax_20_15_3",4049,3,19771,7902,3835,14186,2,1560219751,3,5.20783
"flcmax_20_15_6",3876,3,20776,6517,3710,19294,3,860760498,3,4.96517
"flcmax_20_15_4",3579,3,19757,6998,3447,3997,0,1316612361,3,4.55917
"flcmax_20_15_10",4136,3,21927,7291,4003,686,0,336029087,3,5.303
"flcmax_20_15_5",4068,3,21500,8617,3868,2462,0,909771936,3,5.2505
"flcmax_20_20_1",4627,5,23358,7424,4477,516,0,2673356187,3,4.962
"flcmax_20_20_3",4617,5,25024,10137,4354,14505,4,51525272,3,5.0215
"flcmax_20_20_9",4566,5,25137,5977,4421,4041,1,1720359791,3,4.95637
"flcmax_20_20_2",4644,5,23082,7190,4369,22784,6,3114565204,3,5.08413
"flcmax_20_20_10",4457,5,25040,9331,4247,3137,0,2059075151,3,5.02388
"flcmax_30_15_3",4761,7,32383,11014,4494,9029,2,3581575194,3,4.71211
"flcmax_30_15_4",4853,7,33215,10652,4607,32723,9,2980533451,3,4.95722
"flcmax_30_15_9",4841,7,31992,12443,4521,11071,3,2516118357,3,4.863
"flcmax_30_15_8",5049,7,32114,8820,4787,25823,8,1185391204,3,4.98756
"flcmax_30_15_6",4997,7,33123,12145,4673,28135,8,1175477506,3,4.99711
"flcmax_30_20_3",5578,12,38730,10729,5219,18533,7,2851800418,3,4.82525
"flcmax_30_20_1",5947,12,39808,10096,5507,36133,14,4092357423,3,5.05675
"flcmax_30_20_6",5798,12,38806,12789,5588,24717,10,3602404309,3,5.06392
"flcmax_30_20_10",5741,12,37171,11136,5352,19348,8,362516434,3,4.96533
"flcmax_30_20_2",5455,11,42467,12600,5287,13437,5,3901728423,3,4.9245
"flcmax_40_15_5",6216,14,46671,17339,5909,39784,14,2728329312,3,5.13008
"flcmax_40_15_9",5928,13,43009,15756,5624,17004,6,2779428280,3,5.01433
"flcmax_40_15_2",6142,14,46372,14367,5805,29895,10,2512989983,3,5.05292
"flcmax_40_15_10",6037,13,47068,15712,5827,12569,4,2559516180,3,5.02675
"flcmax_40_15_8",6306,14,47887,17275,5961,22280,7,2780656917,3,5.18267
"flcmax_40_20_3",6906,24,50662,15306,6391,25314,14,362449347,3,4.97725
"flcmax_40_20_9",6904,24,54315,19162,6579,44925,24,172482826,3,5.06969
"flcmax_40_20_6",7101,24,52817,17977,6675,52754,28,3202171776,3,5.13438
"flcmax_40_20_7",6965,22,52260,18341,6660,16661,9,184631001,3,5.08444
"flcmax_40_20_5",6788,24,55992,20728,6432,7710,4,900983886,3,5.06019
"flcmax_50_15_6",7158,25,50811,17991,6731,47291,23,2474473986,3,4.94647
"flcmax_50_15_5",6897,22,53100,19555,6650,47884,22,2064187939,3,4.90007
"flcmax_50_15_1",6764,23,58560,21041,6457,52148,22,2304943095,3,4.8294
"flcmax_50_15_8",7096,23,50651,16379,6755,31666,15,1238357069,3,5.11907
"flcmax_50_15_2",7298,23,54912,20048,6949,53863,24,1196328146,3,5.18147
"flcmax_50_20_2",8156,41,73511,27767,7557,57703,35,1572910137,3,5.1288
"flcmax_50_20_1",7621,38,62079,22951,7204,37464,26,1433574337,3,4.7729
"flcmax_50_20_7",8000,43,65259,27481,7494,61280,42,2959363808,3,4.9788
"flcmax_50_20_8",7789,40,66112,24057,7386,18960,13,387902824,3,4.9232
"flcmax_50_20_4",8049,41,62105,21979,7604,44612,33,399938723,3,5.11825
